timestamp_ms,target,feedback,error,output,kp,ki,kd,p_term,i_term,d_term,extra1,extra2,status_flags,line_l2,line_l1,line_r1,line_r2,route_current_id,route_current_type,route_next_id,route_next_type,route_dist_to_next_m,route_car_mode,route_status_flags
238082,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
238299,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
238515,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
238732,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
238949,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
239165,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
239382,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
239598,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
239815,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
240032,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
240248,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
240465,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
240682,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
240898,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
241115,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
241332,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
241548,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
241765,0.0,-1.649999976158142,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7206,0.0,0.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
241982,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
242198,0.0,-1.649999976158142,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7206,0.0,0.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
242415,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
242631,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
242848,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
243065,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
243281,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
243498,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
243715,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
243931,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
244148,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
244365,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
244581,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
244798,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
245014,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
245231,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
245448,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
245664,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
245881,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
246098,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
246315,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
246531,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
246748,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
246965,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
247181,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
247614,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
247831,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
248048,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
248264,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
248481,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
248698,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
248914,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
249131,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
249348,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
249564,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
249781,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
249998,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144635200500488,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
250214,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144635200500488,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
250431,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
250648,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
250864,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
251081,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
251298,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
251514,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
251731,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
251948,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
252164,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
252381,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
252598,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
252814,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
253031,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
253248,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
253464,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
253681,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
253898,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
254114,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
254331,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
254548,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
254764,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
254981,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14452838897705,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
255198,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
255414,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
255631,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
255848,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.14458179473877,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
256064,0.0,-3.5,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144635200500488,0.0,6182,0.0,0.0,0.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,6182.0
256280,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144635200500488,0.0,4134,0.0,0.0,0.0,0.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,6182.0
256496,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144635200500488,0.0,4134,0.0,0.0,0.0,0.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,6182.0
256712,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144635200500488,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
256928,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144688606262207,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
257144,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144688606262207,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
257359,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144688606262207,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
257575,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144688606262207,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
257791,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144688606262207,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
258007,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144688606262207,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
258223,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.144688606262207,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
258439,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.151293754577637,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
258654,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.1524658203125,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
258870,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.1524658203125,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
259086,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.1524658203125,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
259302,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.1524658203125,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
259518,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152412414550781,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
259734,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152412414550781,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
259950,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152412414550781,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
260165,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152412414550781,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
260381,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152412414550781,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
260597,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152412414550781,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
260813,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152412414550781,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
261029,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152412414550781,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
261245,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152412414550781,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
261460,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152412414550781,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
261676,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
262108,0.0,-99.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,4134,0.0,0.0,0.0,0.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
262324,0.0,-3.5,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,6182,0.0,0.0,0.0,1.0,65534.0,0.0,65535.0,0.0,-1.0,7.0,4134.0
262540,0.0,-3.5,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,6182,0.0,0.0,0.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,6182.0
262756,0.0,-3.5,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,6182,0.0,0.0,0.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,6182.0
262972,0.0,-3.5,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,6182,0.0,0.0,0.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,6182.0
263188,0.0,-3.5,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,6182,0.0,0.0,0.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,6182.0
263404,0.0,-1.649999976158142,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7206,0.0,0.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,6182.0
263621,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
263838,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
264054,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
264271,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
264488,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
264704,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
264921,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
265138,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
265354,0.0,-0.9333333373069763,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,8.152359008789062,0.0,7718,0.0,1.0,1.0,1.0,65534.0,7.0,65535.0,0.0,-1.0,7.0,7718.0
